C,0.650273,0.101362,2.000000,2.000000
C,0.406593,0.094273,1.000000,4.000000
C,0.330435,0.092623,1.000000,2.000000
C,0.330396,0.092825,7.000000,3.000000
C,0.606299,0.114079,2.000000,2.000000
C,0.430769,0.116397,2.000000,3.000000
C,0.575342,0.094604,1.000000,4.000000
C,0.532710,0.100497,2.000000,2.000000
C,0.448276,0.109327,1.000000,2.000000
C,0.498069,0.082853,2.000000,4.000000
C,0.258278,0.092432,2.000000,4.000000
C,0.446154,0.111997,2.000000,4.000000
C,0.575342,0.093388,1.000000,4.000000
C,0.662162,0.112976,2.000000,4.000000
C,0.495146,0.115262,2.000000,2.000000
C,0.576159,0.096085,3.000000,4.000000
C,0.449275,0.105826,3.000000,4.000000
C,0.512821,0.103803,2.000000,2.000000
C,0.552000,0.093328,2.000000,2.000000
C,0.357955,0.087124,2.000000,4.000000
C,0.294798,0.080187,5.000000,3.000000
C,0.450549,0.119024,1.000000,2.000000
C,0.462963,0.092168,1.000000,4.000000
C,0.460606,0.117170,1.000000,2.000000
C,0.463636,0.095080,1.000000,4.000000
C,0.449438,0.106995,1.000000,2.000000
C,0.492754,0.106696,2.000000,2.000000
C,0.362069,0.093266,2.000000,2.000000
C,0.538462,0.093664,3.000000,4.000000
C,0.410853,0.089512,1.000000,2.000000
C,0.442857,0.111615,2.000000,4.000000
C,0.416667,0.108918,2.000000,3.000000
C,0.617188,0.114958,2.000000,2.000000
C,0.394737,0.098827,1.000000,2.000000
C,0.439394,0.119326,2.000000,2.000000
C,0.186207,0.139823,1.000000,2.000000
C,0.465753,0.111103,2.000000,4.000000
C,0.396947,0.098279,2.000000,2.000000
C,0.387013,0.111631,3.000000,2.000000
C,0.455752,0.080200,7.000000,4.000000
C,0.465753,0.112805,2.000000,4.000000
C,0.529412,0.098749,2.000000,4.000000
C,0.448718,0.107487,1.000000,2.000000
C,0.607843,0.088731,2.000000,4.000000
C,0.421569,0.095769,2.000000,2.000000
C,0.390805,0.093163,1.000000,2.000000
C,0.363636,0.094997,2.000000,4.000000
C,0.362069,0.094094,2.000000,2.000000
C,0.502825,0.093841,2.000000,4.000000
C,0.601399,0.096805,2.000000,2.000000
C,0.450382,0.087144,3.000000,4.000000
C,0.611111,0.110940,1.000000,2.000000
C,0.396947,0.096023,2.000000,2.000000
C,0.386207,0.125956,2.000000,4.000000
C,0.544554,0.101029,2.000000,4.000000
C,0.406250,0.102899,2.000000,2.000000
C,0.375000,0.101171,2.000000,2.000000
C,0.439759,0.098590,2.000000,2.000000
C,0.543307,0.097703,1.000000,2.000000
C,0.456897,0.111412,2.000000,4.000000
C,0.597484,0.098774,3.000000,4.000000
C,0.457364,0.089191,2.000000,4.000000
C,0.551515,0.098523,2.000000,2.000000
C,0.488987,0.099722,2.000000,2.000000
C,0.395349,0.098784,2.000000,2.000000
C,0.449664,0.097370,3.000000,4.000000
C,0.455752,0.080200,7.000000,4.000000
C,0.611111,0.110777,1.000000,2.000000
C,0.448276,0.106815,2.000000,4.000000
C,0.530864,0.120590,1.000000,2.000000
C,0.466292,0.092379,1.000000,2.000000
C,0.490385,0.107234,4.000000,2.000000
C,0.476923,0.100101,1.000000,4.000000
C,0.313187,0.083744,2.000000,4.000000
C,0.500000,0.100478,2.000000,2.000000
C,0.493671,0.090557,4.000000,2.000000
C,0.551724,0.111011,6.000000,4.000000
C,0.549020,0.108229,3.000000,3.000000
C,0.514852,0.094487,2.000000,4.000000
C,0.554878,0.097686,2.000000,2.000000
C,0.384058,0.094520,1.000000,2.000000
C,0.452830,0.111500,1.000000,2.000000
C,0.428571,0.100223,2.000000,2.000000
C,0.595628,0.087937,1.000000,2.000000
C,0.452830,0.111500,1.000000,2.000000
C,0.380471,0.105098,2.000000,4.000000
C,0.557971,0.107289,2.000000,4.000000
C,0.539185,0.091428,3.000000,4.000000
C,0.387283,0.094883,1.000000,2.000000
C,0.518828,0.085432,2.000000,4.000000
C,0.446154,0.113904,2.000000,4.000000
C,0.503067,0.092887,1.000000,4.000000
C,0.460938,0.089621,3.000000,4.000000
C,0.625806,0.088863,7.000000,4.000000
C,0.342857,0.094676,1.000000,4.000000
C,0.544304,0.096504,1.000000,2.000000
C,0.600000,0.096426,5.000000,4.000000
C,0.411111,0.093531,2.000000,2.000000
C,0.538012,0.112184,1.000000,2.000000
C,0.515337,0.114626,2.000000,2.000000
C,0.597765,0.101389,1.000000,4.000000
C,0.354610,0.086799,2.000000,4.000000
C,0.484211,0.111808,2.000000,2.000000
C,0.497835,0.096299,2.000000,4.000000
C,0.474860,0.096794,2.000000,2.000000
C,0.598485,0.084472,2.000000,4.000000
C,0.527273,0.104456,1.000000,3.000000
C,0.600000,0.109346,2.000000,4.000000
C,0.412698,0.091466,1.000000,4.000000
C,0.392694,0.097342,8.000000,4.000000
C,0.371728,0.085756,3.000000,2.000000
C,0.435294,0.095750,2.000000,2.000000
C,0.453608,0.092260,1.000000,4.000000
C,0.469697,0.101732,3.000000,4.000000
C,0.348485,0.095237,1.000000,4.000000
C,0.419355,0.089521,3.000000,3.000000
C,0.353933,0.103601,2.000000,4.000000
C,0.531250,0.097155,3.000000,4.000000
C,0.588235,0.085180,2.000000,4.000000
C,0.607843,0.089697,2.000000,4.000000
C,0.380682,0.103776,2.000000,4.000000
C,0.367816,0.095300,2.000000,4.000000
C,0.311475,0.083208,1.000000,4.000000
C,0.327511,0.097729,2.000000,4.000000
C,0.380471,0.104899,2.000000,4.000000
C,0.494949,0.116483,2.000000,2.000000
C,0.539683,0.096254,3.000000,3.000000
C,0.595745,0.110213,4.000000,2.000000
C,0.484848,0.099647,2.000000,4.000000
C,0.454545,0.119047,2.000000,2.000000
C,0.486842,0.100985,2.000000,2.000000
C,0.345588,0.103318,2.000000,2.000000
C,0.457364,0.089420,3.000000,4.000000
C,0.581699,0.094571,5.000000,4.000000
C,0.419355,0.087317,3.000000,4.000000
C,0.500000,0.091895,3.000000,2.000000
C,0.532710,0.099606,2.000000,2.000000
C,0.527559,0.111909,2.000000,2.000000
C,0.456250,0.092002,2.000000,4.000000
C,0.333333,0.104899,1.000000,2.000000
C,0.392308,0.095794,2.000000,2.000000
C,0.509554,0.100673,2.000000,2.000000
C,0.378882,0.116898,1.000000,2.000000
C,0.452055,0.095045,3.000000,4.000000
C,0.514563,0.123674,1.000000,2.000000
C,0.430000,0.090281,2.000000,4.000000
C,0.551724,0.115321,2.000000,4.000000
C,0.544304,0.098561,1.000000,2.000000
C,0.313187,0.083927,1.000000,4.000000
C,0.513761,0.113560,2.000000,2.000000
C,0.301887,0.099725,1.000000,2.000000
C,0.433628,0.097447,2.000000,2.000000
C,0.596273,0.098288,3.000000,4.000000
C,0.456250,0.090431,5.000000,4.000000
C,0.415842,0.086496,1.000000,4.000000
C,0.375000,0.096982,3.000000,2.000000
C,0.500000,0.098938,2.000000,2.000000
C,0.512048,0.109233,9.000000,2.000000
C,0.535211,0.089541,3.000000,4.000000
C,0.539683,0.095025,3.000000,3.000000
C,0.585526,0.093553,5.000000,4.000000
C,0.461538,0.131344,1.000000,2.000000
C,0.338028,0.103874,2.000000,3.000000
C,0.457364,0.090696,3.000000,4.000000
C,0.536585,0.116264,1.000000,2.000000
C,0.393064,0.092997,1.000000,2.000000
C,0.412698,0.087696,2.000000,4.000000
C,0.560510,0.086625,3.000000,4.000000
C,0.342857,0.096305,1.000000,4.000000
C,0.625806,0.094792,5.000000,4.000000
C,0.461538,0.126219,2.000000,2.000000
C,0.555556,0.100182,2.000000,2.000000
C,0.461538,0.093110,1.000000,4.000000
C,0.586207,0.089321,4.000000,2.000000
C,0.364641,0.093871,1.000000,4.000000
C,0.360465,0.084320,5.000000,4.000000
C,0.516304,0.111084,2.000000,2.000000
C,0.506329,0.089079,3.000000,4.000000
C,0.493671,0.098930,2.000000,2.000000
C,0.443114,0.099805,2.000000,2.000000
C,0.387283,0.093603,1.000000,2.000000
C,0.401985,0.114720,1.000000,2.000000
C,0.330396,0.092928,7.000000,4.000000
C,0.439394,0.091197,1.000000,2.000000
C,0.555556,0.097217,2.000000,2.000000
C,0.558140,0.113827,1.000000,2.000000
C,0.342857,0.094676,1.000000,4.000000
C,0.436364,0.097003,2.000000,2.000000
C,0.450199,0.115087,3.000000,2.000000
C,0.338028,0.098066,2.000000,3.000000
C,0.321739,0.093529,1.000000,2.000000
C,0.527559,0.111334,2.000000,2.000000
C,0.493671,0.096950,2.000000,2.000000
C,0.391753,0.105783,2.000000,4.000000
C,0.448718,0.107093,1.000000,2.000000
C,0.484848,0.103208,3.000000,4.000000
C,0.640884,0.090892,3.000000,4.000000
C,0.600000,0.111512,1.000000,2.000000
C,0.500000,0.096712,1.000000,3.000000
C,0.577181,0.081779,4.000000,4.000000
C,0.362069,0.094094,2.000000,2.000000
C,0.385135,0.121837,2.000000,4.000000
C,0.392000,0.079836,3.000000,4.000000
C,0.335135,0.104634,2.000000,4.000000
C,0.436508,0.096818,11.000000,2.000000
C,0.575000,0.108808,1.000000,2.000000
C,0.321608,0.096408,3.000000,3.000000
C,0.292453,0.095878,1.000000,2.000000
C,0.342857,0.098154,1.000000,4.000000
C,0.544554,0.098848,2.000000,4.000000
C,0.558140,0.113872,1.000000,2.000000
C,0.469697,0.086022,4.000000,4.000000
C,0.607843,0.088325,2.000000,4.000000
C,0.392000,0.106029,2.000000,2.000000
C,0.446154,0.091464,2.000000,4.000000
C,0.536232,0.105743,1.000000,2.000000
C,0.338235,0.094724,6.000000,2.000000
C,0.461207,0.111868,2.000000,4.000000
C,0.402174,0.093325,2.000000,4.000000
C,0.530864,0.121518,1.000000,2.000000
C,0.343915,0.103601,2.000000,4.000000
C,0.323171,0.081760,5.000000,4.000000
C,0.512658,0.101810,2.000000,2.000000
C,0.534653,0.096599,2.000000,4.000000
C,0.611111,0.111067,1.000000,2.000000
C,0.500000,0.123315,2.000000,2.000000
C,0.474860,0.096794,2.000000,2.000000
C,0.348624,0.087841,1.000000,4.000000
C,0.361111,0.098389,2.000000,4.000000
C,0.614035,0.099237,4.000000,4.000000
C,0.380952,0.121351,2.000000,4.000000
C,0.317073,0.083512,4.000000,4.000000
C,0.500000,0.096705,2.000000,4.000000
C,0.412214,0.096475,2.000000,2.000000
C,0.553398,0.098440,2.000000,3.000000
C,0.504310,0.096352,2.000000,4.000000
C,0.416667,0.107603,2.000000,3.000000
C,0.452830,0.108040,1.000000,2.000000
C,0.518987,0.085811,2.000000,4.000000
C,0.459459,0.095933,1.000000,3.000000
C,0.377049,0.083223,2.000000,4.000000
C,0.258929,0.096598,2.000000,4.000000
C,0.509554,0.100688,2.000000,2.000000
C,0.506329,0.086190,5.000000,4.000000
C,0.382353,0.090053,3.000000,4.000000
C,0.592308,0.086177,2.000000,4.000000
C,0.489247,0.095651,1.000000,2.000000
C,0.447059,0.101048,2.000000,2.000000
C,0.532110,0.118837,0.000000,2.000000
C,0.513761,0.112211,2.000000,2.000000
C,0.611465,0.093292,5.000000,4.000000
C,0.543307,0.097703,1.000000,2.000000
C,0.267857,0.089042,1.000000,3.000000
C,0.531250,0.107855,2.000000,2.000000
C,0.473684,0.090379,1.000000,4.000000
C,0.604938,0.099068,3.000000,4.000000
C,0.407407,0.083766,7.000000,2.000000
C,0.447059,0.100488,2.000000,2.000000
C,0.504310,0.095279,2.000000,4.000000
C,0.555556,0.097217,2.000000,2.000000
C,0.586021,0.089522,3.000000,4.000000
C,0.480000,0.103748,1.000000,4.000000
C,0.619048,0.087750,2.000000,4.000000
C,0.508475,0.095297,1.000000,4.000000
C,0.438272,0.069604,15.000000,6.000000
C,0.515152,0.091744,3.000000,4.000000
C,0.357724,0.095731,2.000000,2.000000
C,0.416000,0.093990,3.000000,3.000000
C,0.619718,0.095987,5.000000,4.000000
C,0.611111,0.110812,1.000000,2.000000
C,0.596639,0.097139,2.000000,2.000000
C,0.348624,0.070415,13.000000,4.000000
C,0.586207,0.087268,3.000000,2.000000
C,0.353933,0.094428,1.000000,3.000000
C,0.382671,0.091182,1.000000,4.000000
C,0.646617,0.087111,3.000000,4.000000
C,0.615385,0.095355,6.000000,4.000000
C,0.505682,0.093870,2.000000,4.000000
C,0.532710,0.100369,2.000000,2.000000
C,0.476923,0.094718,1.000000,4.000000
C,0.439024,0.085141,4.000000,2.000000
C,0.330396,0.092928,7.000000,4.000000
C,0.486726,0.099929,2.000000,2.000000
C,0.454082,0.094051,4.000000,4.000000
C,0.441860,0.089693,3.000000,4.000000
C,0.525210,0.098813,2.000000,4.000000
C,0.514451,0.088244,1.000000,3.000000
C,0.534162,0.118781,2.000000,2.000000
C,0.583333,0.112708,2.000000,3.000000
C,0.345972,0.101380,2.000000,3.000000
C,0.294118,0.101145,2.000000,4.000000
C,0.591160,0.073008,10.000000,4.000000
C,0.538462,0.099086,3.000000,4.000000
C,0.443609,0.090166,1.000000,2.000000
C,0.581395,0.087406,2.000000,4.000000
C,0.437500,0.091076,1.000000,4.000000
C,0.555556,0.097564,2.000000,2.000000
C,0.455224,0.112424,1.000000,2.000000
C,0.601562,0.114177,1.000000,2.000000
C,0.456954,0.101324,3.000000,4.000000
C,0.514852,0.092135,2.000000,4.000000
C,0.608696,0.091278,3.000000,4.000000
C,0.551515,0.098523,2.000000,2.000000
C,0.384000,0.086506,2.000000,2.000000
C,0.503937,0.118861,1.000000,2.000000
C,0.515625,0.095754,3.000000,3.000000
C,0.407665,0.089959,3.000000,4.000000
C,0.505682,0.094044,2.000000,4.000000
C,0.454545,0.120502,2.000000,2.000000
C,0.466258,0.107738,2.000000,4.000000
C,0.544554,0.110121,3.000000,3.000000
C,0.515337,0.115917,1.000000,2.000000
C,0.528302,0.101052,2.000000,2.000000
C,0.416667,0.108049,2.000000,3.000000
C,0.529412,0.099279,2.000000,4.000000
C,0.402174,0.108131,2.000000,4.000000
C,0.474860,0.096062,2.000000,2.000000
C,0.555556,0.134243,1.000000,2.000000
C,0.592308,0.086177,2.000000,4.000000
C,0.311475,0.083547,2.000000,4.000000
C,0.455752,0.081483,5.000000,4.000000
C,0.469697,0.121922,2.000000,2.000000
C,0.388489,0.102173,2.000000,2.000000
C,0.652174,0.101025,2.000000,2.000000
C,0.439394,0.123324,2.000000,2.000000
C,0.471098,0.091687,2.000000,2.000000
C,0.483051,0.098327,6.000000,4.000000
C,0.522936,0.108309,3.000000,4.000000
C,0.394366,0.080661,2.000000,4.000000
C,0.510638,0.084425,4.000000,4.000000
C,0.397959,0.105548,2.000000,4.000000
C,0.488987,0.099771,2.000000,2.000000
C,0.544304,0.097511,1.000000,2.000000
C,0.504274,0.081084,7.000000,4.000000
C,0.531250,0.095463,3.000000,4.000000
C,0.511737,0.067324,0.000000,4.000000
C,0.595588,0.085075,2.000000,4.000000
C,0.563492,0.093649,1.000000,4.000000
C,0.597015,0.083506,2.000000,4.000000
C,0.394737,0.098798,1.000000,2.000000
C,0.625806,0.094792,5.000000,4.000000
C,0.616667,0.109062,2.000000,2.000000
C,0.336957,0.097469,1.000000,2.000000
C,0.385135,0.118978,2.000000,4.000000
C,0.628571,0.118634,2.000000,2.000000
C,0.456790,0.091439,1.000000,3.000000
C,0.555556,0.134121,1.000000,2.000000
C,0.442029,0.089014,1.000000,2.000000
C,0.487500,0.117154,2.000000,2.000000
C,0.276786,0.075720,7.000000,4.000000
C,0.276786,0.089714,1.000000,4.000000
C,0.452830,0.107393,1.000000,2.000000
C,0.611111,0.111067,1.000000,2.000000
C,0.529412,0.103657,3.000000,3.000000
C,0.460526,0.108076,1.000000,2.000000
C,0.524752,0.096237,3.000000,4.000000
C,0.538462,0.097408,2.000000,4.000000
C,0.452055,0.093372,1.000000,3.000000
C,0.538462,0.095127,3.000000,4.000000
C,0.518987,0.100720,2.000000,4.000000
C,0.466667,0.102365,1.000000,2.000000
C,0.348148,0.100820,2.000000,2.000000
C,0.600000,0.101389,1.000000,4.000000
C,0.493671,0.096950,2.000000,2.000000
C,0.691781,0.088600,1.000000,4.000000
C,0.311475,0.083208,1.000000,4.000000
C,0.330435,0.092623,1.000000,2.000000
C,0.512658,0.100177,2.000000,2.000000
C,0.510638,0.084425,4.000000,4.000000
C,0.685714,0.106569,3.000000,2.000000
C,0.394737,0.100089,1.000000,2.000000
C,0.506329,0.103037,1.000000,3.000000
C,0.503106,0.102610,2.000000,4.000000
C,0.343915,0.102052,2.000000,4.000000
C,0.543307,0.094937,1.000000,2.000000
C,0.537313,0.099702,1.000000,4.000000
C,0.606838,0.094440,2.000000,2.000000
C,0.555556,0.131870,1.000000,2.000000
C,0.278689,0.110441,2.000000,2.000000
C,0.486111,0.106141,2.000000,2.000000
C,0.509934,0.104662,2.000000,2.000000
C,0.611111,0.110777,1.000000,2.000000
C,0.317073,0.077752,6.000000,4.000000
C,0.581699,0.094571,5.000000,4.000000
C,0.463636,0.093607,2.000000,4.000000
C,0.531250,0.109697,2.000000,2.000000
C,0.311475,0.083729,1.000000,4.000000
C,0.385621,0.074958,7.000000,4.000000
C,0.536232,0.098469,1.000000,4.000000
C,0.438202,0.095441,3.000000,4.000000
C,0.506329,0.084371,3.000000,3.000000
C,0.567901,0.108641,1.000000,2.000000
C,0.605882,0.104425,1.000000,4.000000
C,0.362069,0.094094,2.000000,2.000000
C,0.343915,0.102895,2.000000,4.000000
C,0.392857,0.083446,0.000000,2.000000
C,0.457364,0.089268,3.000000,4.000000
C,0.649123,0.084231,2.000000,4.000000
C,0.506329,0.100673,1.000000,3.000000
C,0.639785,0.089189,3.000000,2.000000
C,0.605882,0.098180,4.000000,4.000000
C,0.476744,0.091056,2.000000,4.000000
C,0.447059,0.090081,3.000000,4.000000
C,0.531250,0.097724,3.000000,4.000000
C,0.433628,0.098278,2.000000,2.000000
C,0.348485,0.096909,1.000000,4.000000
C,0.500000,0.099170,2.000000,2.000000
C,0.529412,0.099787,2.000000,4.000000
C,0.453552,0.098152,1.000000,3.000000
C,0.435644,0.129889,2.000000,2.000000
C,0.438202,0.101986,6.000000,4.000000
C,0.412214,0.097514,2.000000,2.000000
C,0.487500,0.113308,2.000000,4.000000
C,0.481481,0.087273,3.000000,3.000000
C,0.427907,0.093353,2.000000,2.000000
C,0.412371,0.110250,1.000000,2.000000
C,0.375000,0.098024,2.000000,2.000000
C,0.650000,0.091341,4.000000,4.000000
C,0.437500,0.094884,1.000000,4.000000
C,0.608696,0.095916,5.000000,4.000000
C,0.447059,0.097301,2.000000,2.000000
C,0.465753,0.091750,4.000000,4.000000
C,0.362069,0.093594,2.000000,2.000000
C,0.410256,0.088772,2.000000,4.000000
C,0.389286,0.083775,0.000000,2.000000
C,0.442396,0.089294,1.000000,2.000000
C,0.493671,0.097812,2.000000,2.000000
C,0.605882,0.100000,4.000000,4.000000
C,0.436364,0.100780,2.000000,2.000000
C,0.551282,0.096996,2.000000,4.000000
C,0.438202,0.103099,5.000000,4.000000
C,0.391753,0.105921,2.000000,4.000000
C,0.510638,0.097574,1.000000,4.000000
C,0.292398,0.100973,2.000000,4.000000
C,0.457364,0.090501,2.000000,4.000000
C,0.442424,0.099327,2.000000,2.000000
C,0.370370,0.114282,1.000000,2.000000
C,0.532258,0.093336,3.000000,3.000000
C,0.348624,0.087397,1.000000,4.000000
C,0.539216,0.102947,2.000000,4.000000
C,0.514451,0.088289,1.000000,3.000000
C,0.486111,0.105135,2.000000,2.000000
C,0.558140,0.117026,1.000000,2.000000
C,0.600000,0.111254,3.000000,2.000000
C,0.600000,0.102792,1.000000,4.000000
C,0.430000,0.089642,1.000000,4.000000
C,0.336957,0.101245,1.000000,2.000000
C,0.605882,0.104425,1.000000,4.000000
C,0.361111,0.081880,2.000000,4.000000
C,0.527273,0.105458,1.000000,3.000000
C,0.398936,0.099903,3.000000,2.000000
C,0.530864,0.122970,2.000000,2.000000
C,0.529412,0.106066,1.000000,2.000000
C,0.495902,0.080639,9.000000,4.000000
C,0.600000,0.112872,1.000000,2.000000
C,0.467890,0.095833,1.000000,4.000000
C,0.463415,0.115428,1.000000,2.000000
C,0.666667,0.100830,2.000000,2.000000
C,0.536232,0.092907,1.000000,4.000000
C,0.513761,0.113384,2.000000,2.000000
C,0.718391,0.098689,2.000000,4.000000
C,0.469697,0.093645,2.000000,4.000000
C,0.378882,0.114368,1.000000,2.000000
C,0.628571,0.118374,2.000000,2.000000
C,0.409449,0.092732,3.000000,2.000000
C,0.433628,0.091271,2.000000,4.000000
C,0.479532,0.092594,1.000000,2.000000
C,0.403694,0.105047,4.000000,2.000000
C,0.472222,0.094350,1.000000,3.000000
C,0.439394,0.095917,2.000000,2.000000
C,0.476923,0.101247,1.000000,4.000000
C,0.600000,0.111079,3.000000,4.000000
C,0.429907,0.088422,4.000000,2.000000
C,0.445714,0.090272,1.000000,4.000000
C,0.691781,0.087596,1.000000,4.000000
C,0.538462,0.114288,2.000000,2.000000
C,0.358209,0.098867,2.000000,2.000000
C,0.453333,0.108542,1.000000,2.000000
C,0.338798,0.101752,1.000000,2.000000
C,0.258278,0.092432,2.000000,4.000000
C,0.538462,0.104236,2.000000,4.000000
C,0.712644,0.097363,2.000000,4.000000
C,0.486111,0.100260,3.000000,2.000000
C,0.301887,0.098542,1.000000,2.000000
C,0.458150,0.086109,3.000000,4.000000
C,0.446970,0.091060,1.000000,2.000000
C,0.552000,0.093206,2.000000,2.000000
C,0.445714,0.087922,2.000000,4.000000
C,0.600000,0.118421,3.000000,4.000000
C,0.366972,0.080900,2.000000,4.000000
C,0.600000,0.109376,3.000000,4.000000
C,0.327511,0.097729,2.000000,4.000000
C,0.525641,0.073555,5.000000,2.000000
C,0.469512,0.113893,1.000000,2.000000
C,0.381295,0.098991,2.000000,2.000000
C,0.486111,0.094023,1.000000,3.000000
C,0.625000,0.105010,2.000000,4.000000
C,0.357143,0.091445,3.000000,4.000000
C,0.571429,0.105221,1.000000,2.000000
C,0.483516,0.093651,2.000000,4.000000
C,0.666667,0.102533,3.000000,2.000000
C,0.533742,0.117192,1.000000,2.000000
C,0.611465,0.097664,2.000000,3.000000
C,0.389313,0.095504,2.000000,2.000000
C,0.358209,0.093295,1.000000,2.000000
C,0.323529,0.110962,1.000000,2.000000
C,0.563492,0.092563,1.000000,4.000000
C,0.400000,0.084895,2.000000,4.000000
C,0.666667,0.103739,3.000000,4.000000
C,0.347518,0.085995,2.000000,4.000000
C,0.439815,0.089180,1.000000,2.000000
C,0.527273,0.104456,1.000000,3.000000
C,0.522936,0.113533,2.000000,2.000000
C,0.318841,0.101455,1.000000,2.000000
C,0.506329,0.102748,1.000000,3.000000
C,0.524752,0.092714,2.000000,4.000000
C,0.436090,0.097373,2.000000,2.000000
C,0.601399,0.098547,2.000000,2.000000
C,0.602484,0.094695,5.000000,4.000000
C,0.254545,0.095058,2.000000,4.000000
C,0.459459,0.097281,1.000000,3.000000
C,0.512821,0.102314,2.000000,2.000000
C,0.532110,0.119312,1.000000,2.000000
C,0.555556,0.132450,1.000000,2.000000
C,0.551724,0.116190,2.000000,4.000000
C,0.581699,0.095970,4.000000,4.000000
C,0.616000,0.087985,2.000000,4.000000
C,0.377907,0.087979,2.000000,4.000000
C,0.424242,0.115384,2.000000,3.000000
C,0.489051,0.101762,2.000000,2.000000
C,0.625000,0.103016,2.000000,4.000000
C,0.583333,0.111226,2.000000,3.000000
C,0.518987,0.097896,2.000000,4.000000
C,0.348624,0.087841,1.000000,4.000000
C,0.515337,0.115917,1.000000,2.000000
C,0.348148,0.102718,2.000000,2.000000
C,0.390805,0.081529,2.000000,4.000000
C,0.387283,0.093231,1.000000,2.000000
C,0.419643,0.091280,1.000000,4.000000
C,0.400000,0.084804,2.000000,4.000000
C,0.435294,0.089726,2.000000,2.000000
C,0.446154,0.108814,2.000000,4.000000
C,0.500000,0.088441,1.000000,4.000000
